,roll_bt,roll_bb,yaw_lt,yaw_lb,yaw_rt,yaw_rb
0,-98.55730311355104,-99.1847059359295,3.4395752303479723,-4.317576154246858,0.9890773914572855,-2.7357621538727184
1,-97.43356247926461,-100.00524825511425,4.314056174400629,-2.692551266925474,0.09241208108898379,-1.7597669619835314
2,-98.58541274266796,-98.9478319380084,3.6588707003984844,-4.308233122764125,1.1847124464579508,-2.6855600682827316
3,-97.44787586681025,-99.52249657153966,3.672066591873185,-3.0430908247802155,-0.23680906097804044,-1.6287134755508388
4,-98.56650496227674,-98.88700696426869,3.9410732006021023,-4.40021818543947,1.2863055197106026,-2.5715863405184494
5,-97.48084349547385,-97.76343439700001,3.6498576638215376,-2.864710762820889,-0.06369413692302166,-1.6663718298283254
6,-98.61308271928083,-98.78355319220226,4.04057116076969,-4.062990745450828,1.1264631713202833,-2.304068762354122
7,-97.71166648454256,-99.90935220268042,3.63658161000115,-3.496338066872097,0.12930381482578848,-1.3545538449728263
8,-97.91972940348938,-98.7070951863971,4.030554158633102,-3.5230525641962505,0.9739068489802629,-2.5406965175262397
9,-98.24750428669485,-97.54580089721291,3.2576589680022616,-4.176863335343742,0.416188613849361,-1.6530500099740644
10,-97.5162500009963,-98.72341612047558,4.176155558192352,-3.3476750166870075,0.9448389120229522,-1.7988023152684423
11,-98.43899900797918,-98.07451036094844,3.1102119747414396,-3.6269262185144204,0.44878595092829987,-1.7367042318963126
12,-97.47204875271453,-98.96219349993997,4.489804669992058,-3.833675176433659,0.7596601383559282,-0.6228007091426044
13,-98.13885541850398,-97.77252795663807,2.8407401166005712,-3.4644472872283276,1.4055420375801904,-2.0810523188509356
14,-97.87126563276462,-98.88807285636985,4.381216571309751,-3.6828094539489165,0.6577415395561077,-0.4904272119258448
15,-98.76889880756814,-97.92382953089013,3.164304980641507,-3.510269247878894,1.7318043424989262,-1.979866382298217
16,-97.65817439495278,-98.68144747789052,4.256180369107417,-3.6844521040182188,0.6842926990223335,-0.6964609739486495
17,-98.75640637871108,-97.97701600451943,2.900110873115037,-2.309961419010885,2.0505231915724265,-2.123771597151493
18,-97.61837687907527,-98.80118819341374,4.385943926994217,-3.8177616379822785,0.48988524800197064,-0.7405400954213869
19,-98.51194038059297,-97.64320718904234,2.7821431311217877,-2.8674663600890065,2.0633508010736423,-2.240862244356683
20,-97.89022839256836,-98.87061467735391,4.400184817429517,-3.9575033041795664,0.44124712592836296,-1.5858323808894748
21,-98.61824335497306,-97.73314002858388,2.8267062765016484,-2.7750777042763386,1.5659501403367575,-2.1014056692434027
22,-98.01926304680504,-98.92682724762935,4.171024351945497,-3.5713604570847064,0.5974232551474478,-1.1062148342902018
23,-98.95349355832523,-97.86658812414622,2.925124996716,-3.5507351961848457,1.1338762089069536,-1.7627716532014086
24,-97.85540010146492,-98.9926693149186,4.395440727919969,-3.6886482345079883,0.7344768400629607,-2.7389279585560553
25,-96.6685528427108,-98.40589182789344,2.751128995991781,-3.2768495884522744,1.055969598205727,-1.3124197950794485
26,-97.67384740500538,-99.17007259365423,4.358631919225233,-3.4329692741064464,0.829029526260521,-2.896399271282218
27,-97.83974043900503,-98.08129660664048,2.784087903509035,-4.12444702912015,0.5854877357553486,-1.4678971918305654
28,-97.74342993567167,-99.29876777098318,4.390875686006986,-2.891586729127482,0.9937546393828205,-3.092875003063049
29,-97.97984522946922,-98.83570352958814,2.7899871873533875,-4.178478358153114,0.3910724646188267,-1.4660064732354907
30,-98.79407925514664,-99.15238687213032,4.412423156046748,-3.8522327974478117,0.9774808416845506,-3.098825501839024
31,-98.01213563231909,-98.18124999866855,3.1186187756247694,-3.2449330957474,0.3050449814561405,-1.4647436279321124
32,-98.3742430799165,-99.25579584212002,4.050992004139709,-4.595506393560469,1.0713716042704156,-2.4861428167793993
33,-97.31478723997236,-98.19565242230492,3.1021374546998928,-2.9818992434130553,0.1837527537703148,-1.6712918186550558
34,-98.47629258546216,-99.20174371499704,4.09397488341156,-4.62621730752415,1.1247614199931952,-2.7364296194616182
35,-97.46242955774453,-98.9908826408438,3.2440513609657335,-3.163345879561054,0.42023977524262396,-1.808105501779443
36,-98.17086445516098,-99.06592972552964,4.434833309844896,-3.9677364843091927,0.9743703308531968,-0.1615299540685864
37,-97.0964514828159,-99.0569536270828,2.9005267410931657,-3.8611449601960857,0.5532424751377469,-1.7799604097690744
38,-98.26551265720215,-98.58775154936421,4.558686343602413,-3.458989568781148,1.05000162431193,-1.6311627626862977
39,-98.49681729888422,-99.66658263116787,2.9613121202831176,-3.584553361007486,0.36564578265870135,-1.6309855238290656
40,-98.0283020171666,-98.47879506933609,4.541326577100802,-3.537890523803999,1.035388758638409,-1.1800809400050665
41,-96.95382675929476,-99.44371040633233,2.9854006849783445,-3.5776248966912667,0.38742537156857476,-1.735013221451327
42,-97.99102355703423,-98.28693786674286,4.60781724670228,-3.3451327727414455,1.0921728291014678,-0.3418340167579247
43,-98.5157567853932,-99.29763287139978,3.0638674600804885,-3.4575366250510537,0.5116394186539314,-1.8833651976305195
44,-98.2397287989565,-98.64239609076544,4.617584068268354,-3.6936820097292378,0.9155687623106742,-0.28805947411960864
45,-97.7868472755402,-98.92272115737467,3.197804751511332,-3.643416868228851,0.7699416554803479,-1.8686464596258479
46,-97.73268366176922,-98.555156580186,4.469839190146873,-3.1007035656397686,0.6554388255952054,-0.5043701193329242
47,-98.68883965535888,-98.82205167963083,3.444917933611163,-3.9224109104380656,0.7838368698550852,-1.8668319039616408
48,-97.78734753279538,-98.80578397214903,4.666080001993707,-3.4552763473008823,0.8082067965318326,-0.2310612477290362
49,-97.84748132916764,-99.21547960338224,3.590888229191691,-3.5167212534406747,0.7922666990282478,-1.859927843963729
50,-98.29593908045126,-98.24215349002735,4.052483529097285,-3.5620931877783657,0.5286356752985018,-1.2592850183750632
51,-97.35008768316217,-98.68139396554564,3.7892848882279773,-3.60986427080723,0.9387719910633132,-2.2717623854418934
52,-98.00639589590921,-98.84232578571691,4.130536063080461,-3.742356919294308,0.5699465261466046,-0.7095926593095384
53,-97.51110903830501,-97.92566029608962,3.7383292012949085,-2.511710956590716,1.0962090245587557,-2.347127921126193
54,-98.12736408796933,-98.17733719869535,4.011796146758955,-4.0148101181418285,0.6407688385620145,-0.8532894405034002
55,-97.26579261352839,-99.10676502332733,4.076299911740452,-3.0814763693570213,0.9814828099064016,-2.265772606931412
56,-98.42444283565612,-98.03538406162993,3.7247556586123127,-3.97087871080445,0.5180601178154782,-1.7765310677527129
57,-97.52990687181432,-99.25888667592235,4.275486075536748,-2.382384486721028,1.117064084398117,-1.3742208476156779
58,-98.42442705235564,-98.17769881615371,3.6942329526168747,-3.9062567458563615,0.0760150257305386,-1.6142950030598058
59,-97.50666298274395,-99.42589466277276,3.8169933579081263,-2.7601166722606165,1.3866480828381638,-2.3359410220629337
60,-98.12732570680463,-98.33131244934293,3.968068280974561,-3.44262990369209,0.013616999649889919,-1.8901020016084962
61,-97.81435890087687,-99.5647223084431,3.9020090763688837,-4.459706915302361,1.5154605228229163,-1.5966452451804125
62,-98.22624406682519,-98.46927410150383,3.714043065434841,-3.5549910394808633,-0.10782459223964413,-1.7621736547763098
63,-97.83808756232044,-99.65267654952343,4.16057961990155,-4.630285233516025,1.495168417574354,-0.9059539466077476
64,-97.82908920847385,-98.55637033147049,3.7599108684263993,-3.205046825370305,-0.15992191212639437,-1.7816920733166415
65,-98.15995987204401,-99.75958375928958,3.721059006260422,-4.642068952315268,1.44048897617157,-2.1078769523241903
66,-98.16760830154395,-98.67840105422835,4.020869981095004,-3.1948846231828627,0.07028449916824153,-1.644211450437612
67,-97.79407522280977,-99.76781810736539,3.8002759365302903,-4.765555665935083,1.6097662011245513,-2.062531845319997
68,-98.19567578253826,-98.68193431905213,4.058873016809548,-3.145260885722424,-0.027815753174573455,-1.8089860023972482
69,-98.99390258979253,-99.80409673207701,3.5178628378051897,-4.766920178243712,1.5755541447339925,-0.18567044798633459
70,-97.85575966936192,-98.58820928240961,3.983903673977222,-3.1456141929368093,0.02403371421233953,-1.8131219216114691
71,-98.1035153435391,-99.6692582046874,3.4583312408950047,-4.620802755469997,1.6016711853775598,-3.250954331731446
72,-97.91038430238774,-98.56767601030369,4.051729742160048,-3.304099382697681,-0.01479095435979848,-1.9611266112153019
73,-98.28192420732235,-98.06172236253985,3.400552700497939,-4.478238052447298,1.5656270867309927,-3.3614692931844683
74,-97.91177186252848,-98.93042978067524,4.160382383280843,-2.897019036755814,-0.04298454867524172,-2.0241872907881615
75,-99.03359899613459,-97.91202238997155,3.4576878994807516,-4.243631049538998,1.6257917210903836,-0.40907481558627906
76,-97.92484244301451,-98.87411639732166,4.00046152415388,-2.9049783006382843,0.013708037480893831,-2.013761999422653
77,-99.07086259609082,-98.10829745728563,3.786318469594071,-4.189425214650199,1.6520382973290557,-0.580399152586432
78,-97.90730010181196,-98.89720324388308,3.9792177278982277,-2.961465481882812,0.33415344730581464,-1.9568790199405133
79,-98.65756315350983,-97.7123085956122,3.4503606389165844,-4.500491149898398,1.397481001024142,-0.6245391287164771
80,-97.98484479434728,-98.80106320995587,4.30286318162537,-2.888519147128045,0.19455890468420795,-1.9820859625690648
81,-97.3894677376642,-97.62062197424282,3.4019774925946353,-4.504535619926391,1.4378573133421215,-1.0222293444316672
82,-98.06682290112843,-98.7661798700046,4.336514793722316,-2.8957902121693957,0.061311990896586024,-1.4851384952312754
83,-97.14502150340982,-97.64870291225046,2.7463954526341543,-4.474073397454377,1.6768435250062408,-0.1709242064110171
84,-97.83979540902962,-98.75722633542078,4.41619784585214,-3.0996442224848852,0.09344342400205399,-1.4182430629718477
85,-98.88578119716557,-97.93323946030979,2.780950021233565,-3.779687472163715,1.6187889309339782,-2.529159720276315
86,-97.86371332274602,-98.8347341880683,4.413948589810075,-2.8704157207450125,0.08310806412008681,-1.2195837542130088
87,-97.76868961767444,-97.66479036121376,3.027802513471218,-4.455904128624528,1.3626889300457943,-2.7493660063473344
88,-98.33204004277029,-98.80923106844003,4.336020309044996,-2.9986183142219787,0.37209088142240004,-1.4506990574708902
89,-97.16758690274033,-98.00526975660375,2.9591725091842824,-4.6403633296947815,1.125781313996382,-2.833082772286821
90,-98.33703432762915,-98.65383751741281,4.401380214471594,-3.0599793374273974,0.40091419411101636,-1.4529479265627714
91,-97.25478049924995,-97.46051655662225,2.8073658569657622,-4.068969685066952,0.9481850575745481,-2.9021180192127476
92,-98.10823932280925,-98.64260109950683,4.342395518921194,-3.7409613389206298,0.7893773672493966,-1.4476213988147402
93,-97.32237918014347,-99.72473455634447,2.6501148225247104,-3.02414436895236,0.4825357698695637,-2.093805884744476
94,-98.10072755753694,-98.53986008580108,4.20401837718924,-3.4385614627529897,1.158540030712429,-2.2563420414146904
95,-96.85327670418634,-97.18568419419698,2.3965953494229826,-4.521715450768662,1.8377029795848636,-2.309381467154843
96,-97.52225859492037,-97.75035194133837,3.214177509538143,-3.4547405833887734,-0.3499596513698759,-2.162127101822964
97,-97.4152378024929,-98.12946217151715,2.2383261812146156,-3.633662087058437,0.76089930320288,-0.6717460443369488
98,-97.2555833234604,-96.9994183453344,2.92732932320704,-2.819361763830314,1.1633908200822018,-1.5779195940156916
99,-97.3174589124155,-96.80023573936772,1.3128753228446122,-3.0859982385477083,0.6949153658470953,-1.733676205728034
100,-96.30503359615865,-94.1838490561221,-2.3558320954085423,-3.2206681896273146,-2.4360124331789033,-0.30955263700199687
101,-93.89372301717452,-89.90162326763246,-4.767994575874695,-2.1476080892998803,-7.393785283899909,3.115059355102775
102,-89.70074891281159,-85.25397599554749,-11.473639956145345,-0.5476767690340949,-11.574072770956061,5.9948636289437465
103,-85.30017774614939,-82.66203918588275,-14.684675455322928,4.28862141504018,-12.550909136667169,4.6865313901384935
104,-81.75119704366712,-79.60386586783453,-16.63204613195721,5.633834270406257,-14.92247217224223,6.792931453613505
105,-78.01613653939842,-75.49590561527559,-18.680813661107525,9.023444953379519,-17.459954161462054,6.550934386448685
106,-73.70854026030814,-71.64032392986691,-19.9306728879416,12.469577525378147,-20.170947675524,7.990029511162407
107,-66.13404014300188,-67.12342368876325,-22.522691428312704,15.153462356584592,-22.582774113635725,7.0725342999898855
108,-61.39102618358495,-59.8437493478257,-25.71582728243453,15.717711423267833,-25.12489964587126,9.039675816440644
109,-55.48372291799968,-54.63534755377458,-28.899727994254967,18.88415302050431,-27.889538373231556,10.369288615983804
110,-48.21707097683379,-49.770908446419355,-32.75781526374755,19.277728522585768,-30.954148323645896,11.042276913778327
111,-40.039509340488394,-45.58128109793718,-36.256366127205695,20.21132454658624,-33.53139672616823,10.75150990141358
112,-33.054743581429825,-41.07139655000446,-39.71542903479687,22.355506117050997,-36.04894520920157,12.714703622810367
113,-26.470035800427624,-36.51274315760427,-42.63094288041423,22.37754094749047,-38.659958174544144,11.390237277877233
114,-20.554043466859614,-32.34014846720901,-45.44568683607906,22.29367827647387,-41.17561487938941,12.153662788012964
115,-14.1128547182836,-29.566362473934767,-48.279688479588664,22.196394102753946,-43.191888987702534,13.206136401938451
116,-9.984695086069776,-26.705948961579306,-50.35717198700742,23.54567394620825,-44.8992009849539,12.179810168719042
117,-4.4780264630290745,-24.36525567088776,-51.56177814877984,23.19566316623378,-46.30889481276608,12.777886777123282
118,-2.006178634280564,-19.741443866157525,-52.17345255528436,23.96897955400829,-46.922453433580564,12.927657864800645
119,-0.07335685390452616,-17.353500189260625,-52.09503276358918,23.18731871898028,-46.86841824222917,10.77702717041738
120,3.9634864836916406,-12.49161998447477,-51.50716049122312,21.674685172990547,-46.444454736628785,9.052508497187853
121,7.585638051846826,-11.386900326075853,-50.534054611511905,20.5556195253932,-45.841850605217004,7.3259941361684335
122,10.529530007595516,-11.025059517673162,-49.3207865092989,19.6426851026182,-44.98850667845919,7.573203873092586
123,10.64481542363441,-11.321472493865013,-48.05476591985621,19.91370082018252,-44.19001023904276,8.756621095978074
124,11.08474445627671,-12.427293929982225,-46.82962938904984,20.427764322460508,-43.36076273809796,8.580028717783193
125,10.382771196989474,-13.952586973183246,-45.48065883805081,22.173299482353332,-42.53162306409155,9.348325417836413
126,8.642579157626125,-15.683821406025036,-44.03385563109716,23.481875849706437,-41.56810404700838,11.050334350233195
127,9.921703008685089,-14.722586003180956,-42.42351791413615,25.36346706934212,-40.564609725985,12.456255072320467
128,7.8017037305751105,-15.728299442904547,-40.55229007262422,24.393273549684697,-39.35900787261036,12.248814302636754
129,6.473902222154235,-17.01274602569378,-38.29716712030922,24.548351409829205,-37.804916013164444,10.60121990758287
130,5.425069762339501,-16.514198809708372,-35.367825664488564,24.689551227608774,-35.732747128947935,10.816293426407839
131,4.143555177668249,-18.459016984632218,-31.64155125386947,22.39039268937002,-32.94509931367441,11.803380187893302
132,3.853563357855149,-18.110311748298948,-27.135191758397816,21.267810120061796,-29.68500066561084,10.999414962545815
133,3.5805299327290085,-18.576393288212532,-24.02041851519226,20.262431130549835,-25.817248582347112,8.29391931313401
134,2.879445399886612,-19.291566512742353,-21.52160082616706,18.55394512272826,-21.591047131285933,6.072094233512471
135,-0.21295434881701886,-22.672300545358503,-19.50929914029278,18.210717479547036,-16.96850815794653,4.633254045761355
136,-2.6847399411105703,-23.777501614153884,-17.485416253055128,15.777639489538647,-12.06999665672351,4.695811512790494
137,-6.306337255002644,-28.202506647059494,-15.178050511745472,14.85744055835775,-7.162534591584895,5.718653019858149
138,-11.344057297743102,-31.347642389150728,-13.191933774217336,12.311146988717397,-2.8331637424283067,5.445605167228695
139,-16.989724336238858,-36.79640758004751,-11.448280600833327,10.337934840443861,-0.03021571546779498,3.6854963161695027
140,-23.008186083424995,-40.19294860925444,-9.910001077023518,10.929319262795033,2.22160484311391,4.071657541281989
141,-29.125474390373025,-45.722705043734656,-8.031021602241427,9.021526766076207,4.604166555837619,3.079456802001713
142,-32.92606452217033,-49.16951944245585,-5.857302496643188,9.55490506533716,6.713165519184437,4.315075415853491
143,-37.070389046752105,-52.871535157891174,-3.974964118997448,6.889012719775183,8.785444573626165,4.972799668073245
144,-42.6610846657252,-56.847660770336674,-2.0645620348025804,7.376539136024093,10.576484036255488,3.5018810444350557
145,-49.084046361812014,-61.242917124936184,-0.5343534471772656,5.335894216674255,12.447268058248557,4.277165254918463
146,-54.32487698188239,-65.15514414072288,0.579503210157736,5.884045790103814,14.093486226944242,4.2470696832353605
147,-58.11575201687999,-68.90747853636726,1.7580661312802903,3.9301136157851655,15.522504919749194,3.459581635216451
148,-64.43475737903137,-72.59667342092163,2.7964257517627993,4.820200070821548,16.802940091628336,4.826899948444368
149,-70.31819718558393,-76.10480851141061,3.870301995769203,2.6152079494578064,18.032361366092807,4.235144474648125
150,-74.2918770774319,-79.44176518878245,4.772794036127423,3.5707411484913587,19.150513862509257,5.692649409376579
151,-78.81164421638483,-82.51345874786976,5.481611565782973,1.4194796841154116,20.04513245232868,3.9995424398186943
152,-83.6536528144485,-85.30237599735565,6.16303689155226,2.4399576217040524,20.80765665072631,5.225148110355099
153,-86.42609724000778,-87.84743511611042,6.734368034233839,2.521442644595708,21.55908403281928,5.113360006489078
154,-88.79327473855099,-90.15705021459391,7.469780367132523,3.067221266549713,22.407408481631098,5.396708187866579
