,roll_bt,roll_bb,yaw_lt,yaw_lb,yaw_rt,yaw_rb
0,-97.40098365846535,-98.18801519026293,3.493784933642444,-3.2866629409712464,0.9645268574530259,-1.45130303476436
1,-96.72749658946938,-97.08427652814889,5.013358664831435,-2.3511670882730034,0.4708565828427389,-1.1752088673997938
2,-97.60166229965087,-98.19316608162204,3.429541159736699,-3.1108020964883276,0.8963961409840631,-1.4441364118613422
3,-96.47385318054249,-96.95065296614295,4.21042966962988,-2.1662227433665384,0.6761305968500131,-3.032402158126803
4,-97.43376352662605,-98.06674322555935,3.331379123434266,-3.7983469254147213,0.8103779243633076,-1.4813240573059774
5,-96.62801500517669,-96.90215859773069,4.482370362726907,-2.241107764272712,1.3430982175494275,-1.9052451471816045
6,-97.47424219130407,-98.01992967254223,3.18006823336532,-2.815277162167692,0.6131346023488025,-1.359236389312805
7,-96.52334714552819,-96.89233541554852,4.781592152595494,-2.7052759003117917,1.7044142490041498,-1.628707977601318
8,-97.65967196646798,-98.03752525252814,3.175136304423971,-2.6019385269544237,0.5287340018159028,-1.4125141391101395
9,-96.51146077929229,-97.04023482964631,4.34720817320176,-3.173625304169131,2.1701166662356135,-1.1262366642884396
10,-97.65352980713799,-98.14849931479739,3.2675562539115908,-2.235971536367875,0.5482760364527463,-1.2124030322197088
11,-96.68800160830078,-97.01993790791872,4.535065722296927,-3.377218459438227,2.156953428130885,-2.415407932000193
12,-97.53594931148216,-98.23317021153929,3.4364624066497096,-2.1688058699830672,0.523339613475034,-1.1324200807804463
13,-96.80339099877625,-97.16245062946436,3.840411623723899,-3.0737101411807375,1.7714662536580452,-2.777478079191005
14,-96.84971561355626,-97.17987047851902,3.301553770258523,-2.6674403356981267,0.6564344509993363,-1.1440704253435872
15,-96.59192269341342,-97.69581533243282,3.7731710918047576,-1.956871941839182,1.5213022909121516,-2.04161526966414
16,-96.31895920715463,-96.63336589756385,3.395528133032001,-3.5901594843840905,0.7878867123895518,-1.6789305897159257
17,-96.75799628300176,-97.72629427584955,3.3591047792740776,-2.012122676396884,2.178663332818251,-0.07595533293259055
18,-96.36763528222895,-98.91021997340025,3.4656229583770375,-3.646907490602095,0.6403418865316799,-1.3908551090888472
19,-96.8791285436138,-97.94840087538833,3.440626974199775,-2.092287447432508,2.1577850101106533,-1.7332574149438096
20,-96.24435776646455,-97.5599872758545,3.5944562745170043,-3.575398639896384,0.6813033989747106,-1.4843736559368899
21,-96.79245358891373,-98.57340669298956,3.10595211286323,-1.9409889709422925,2.0881877678752216,-1.4000740966210263
22,-97.96319546583734,-97.74178319551743,4.0006152693799315,-3.2275106487273613,0.8126476225328781,-1.3981861868360979
23,-96.84348943472521,-98.50316268654448,3.192566418029443,-2.021713425593411,-0.21614859589009403,-1.4404735432800186
24,-96.19827020016098,-97.28183100691724,4.054668005593738,-3.429083228019242,0.9504153147999537,-1.6244832243928657
25,-96.71454579046679,-98.37286295549816,2.561571754511965,-1.9709190463899093,0.6078130755764923,-0.9919281495791438
26,-97.57891473386245,-97.19025403498325,4.217233220819803,-3.1672255243591683,0.8257210329333189,-1.527973564156372
27,-96.51647148101189,-98.28248425268073,2.60812740765317,-2.514617693063834,-0.16319777842967315,-0.19448122700180423
28,-95.49769433379784,-97.04715671790765,4.125012669765146,-2.915404823671689,0.9137222772475575,-1.7235256970335326
29,-96.5795438942298,-98.1514089608024,3.15024029854458,-2.793277972649378,-0.1053977448839683,-0.8291117800492472
30,-97.75407923977987,-97.07604135428046,4.194566555856946,-2.1530257712972647,1.0198633839046685,-1.4529736588887276
31,-96.5878980527035,-98.03001076830967,3.3403514143053363,-3.094287399748598,-0.07911288810943058,-1.3251179004099878
32,-97.39957821318015,-96.99855493613471,3.9718266771338033,-1.8753776453812314,0.63264018400078,-1.2143895915496714
33,-96.3863755562523,-98.08189373217674,3.2675962535803094,-3.430000438693526,1.6714519465200584,-2.856124554417486
34,-97.55935399499154,-96.91084015288271,3.7510728770684705,-1.8092633740779778,0.5994139275471504,-1.2266746037272058
35,-96.43574976838217,-98.0682047621864,3.9209350710567583,-3.3312237406870557,1.7622530258302245,-1.920988345423996
36,-97.6151985127428,-96.90372528413783,3.138218514385177,-2.174749626601591,0.6888612854090967,-1.2548449684704635
37,-96.48387198746288,-98.01309731277892,4.306950005335515,-2.67948616419083,2.142616455144425,-1.3003108649279262
38,-97.55603251500798,-96.97760487747722,3.1625963913381323,-2.6910168010318998,0.5924551886570367,-1.215770606299752
