,roll_bt,roll_bb,yaw_lt,yaw_lb,yaw_rt,yaw_rb
0,-96.15574314804614,-96.96980111989407,2.5304469701556913,-0.6476366890675896,2.1165381367050626,-1.6092966383431713
1,-95.49240171644799,-95.80353973374166,1.6651531770627395,-1.6566667850723964,2.178855797010886,-2.3574034422170858
2,-95.45685315928364,-96.88603922965352,2.359671125938143,-0.9078207940525483,1.9201241121404107,-1.0530186512544448
3,-96.07494329616877,-97.62102396328461,3.0026228686085323,-2.3862705922730627,2.408687391489955,-2.349002836317944
4,-95.3508166999258,-96.71625251768218,2.04511411238725,-1.2001309716130273,2.019892177264352,-0.9365062830492582
5,-96.39965027029949,-97.03257840575336,3.5738306871794054,-1.6596329602743864,2.2740756632032606,-2.542703950711233
6,-95.2878083988937,-96.55197310291256,2.1953439605744918,-1.1908468442232756,1.9073805909581942,-0.9004075429634631
7,-96.49594521354896,-95.34829997904495,2.7144960208866644,-2.7975642385205846,2.1390238139248896,-2.365216849647539
8,-95.4989163611126,-96.3870668744833,2.3313390606591384,-1.1554484675933665,2.080470622299836,-0.8246672090076096
9,-96.53763465654022,-95.9993354757751,2.178680615560244,-2.6997567262241424,2.2059750794644533,-2.269961606077279
10,-95.56902298689167,-96.73263465802562,2.428319931068135,-1.1068373148358575,2.0316092289464196,-1.2797469785927322
11,-96.20125054438797,-96.00861979386913,2.196614230203146,-1.5973744557569933,2.394066924731891,-1.6208716327271635
12,-96.34458060841781,-96.66459184947517,2.5503212971135527,-0.7159735337234558,1.5537148080375225,-1.2918429768359434
13,-95.96168032300257,-95.4176587802003,1.672142437153657,-1.7327224360218887,2.6230568090667887,-1.2608835507539722
14,-95.936271514595,-96.53399899657353,3.0454769972287252,-1.0019738226612067,1.584824312477994,-1.9695149879816762
15,-96.36315390959597,-95.2953091900568,2.0638565462871843,-2.6492969374278936,2.4797689813198986,-0.6036065279039607
16,-95.28217804478341,-96.35287917965296,2.285109212960124,-2.0050358601937788,1.9515703434620166,-2.146595912860304
17,-96.34112092264483,-95.30260935980672,2.350673181946508,-1.2002479126072376,2.257989714591996,-0.5506796595090062
18,-95.41182141789102,-96.32090319153893,2.346245355973577,-2.7559053242881886,1.9912917279077431,-2.1310397219128703
19,-96.4069667341803,-95.18042963154404,2.8788657040312775,-1.6785411334325295,2.1640449860769078,-0.4817303197081575
20,-95.39391281372654,-96.35366521118894,2.3023826701377836,-0.05546331501792459,2.018234694064321,-2.083498675454535
21,-96.44295118562897,-95.20738011435019,3.41838879934061,-1.6739913603967949,2.2158613372876097,-0.4665584862622937
22,-96.14618556353221,-96.41442274956759,2.1165499864127306,-0.19157389967950297,2.229265455889615,-1.9893163216728906
23,-96.89857471702372,-95.33213032840592,3.3800393931746657,-1.3515621514164142,1.9551552928313305,-0.6726773388766392
24,-95.90297280743657,-96.34657613584639,2.2883849121921553,-1.4712018003239828,2.552336039334707,-1.882753116970987
25,-97.00385472546962,-95.5615680859707,3.0294602303292106,-1.0437786820988362,1.7476021072180647,-0.27886519505608737
26,-96.05546290468105,-96.08692642162404,2.200502874111078,-2.4426901893623665,2.382424911752591,-1.8904443374148254
27,-96.85742578342116,-95.57116248111203,3.094533752526165,-0.8479789406739389,2.09174311258942,-0.27160276967066205
28,-96.81704255230261,-96.58344566869998,2.139200216348905,-2.184165169076143,2.3892839775535335,-1.4590382436159344
29,-96.80800865887268,-95.45336706444382,3.5343787484707376,-1.9785627188589923,2.193685855701428,-2.4524645809221686
30,-97.13537594827355,-96.57866452720049,2.017044496645693,-0.8207474619243789,1.9518365601001513,-1.3567577621179765
31,-96.47706283485013,-96.45218196799104,3.28560665544408,-1.9930930502400577,2.225928188295982,-2.2268550898718393
32,-97.40431985342914,-96.24022872867995,2.1812465330053903,-0.9941193089452095,2.194458179375654,-1.1955814785679812
33,-97.09814743194568,-95.42568552619062,2.530358738238918,-1.750116006811823,1.9875235119872663,-2.1733298312278984
34,-97.13936181249039,-96.12241739109031,2.438391392880748,-1.2096012305752246,2.4560638772077446,-1.630094017721692
35,-96.51214643012918,-96.32161345347254,2.1857355729692123,-0.9482543141740467,1.9551067847260235,-1.582357518872422
36,-97.47937658808839,-95.84656457248181,2.4360352388192927,-1.9748368117831443,2.90023488493167,-1.6774706075992467
37,-96.39294249315968,-96.70593703693446,2.224228063433263,-0.347599752213801,1.906140713917782,-1.8588479465692003
38,-97.49632199204909,-96.08034142561935,2.483555617188818,-1.9619186711086376,3.430309442046017,-1.889250068579566
39,-96.39532347212517,-95.1830346594656,2.155318317467252,-0.556604629129495,1.8894913979278947,-0.3273079294480321
40,-97.59460511154901,-96.24993660823002,2.370959582958751,-2.0544984297059874,3.161746850177305,-1.9212157194782116
41,-96.51094621875282,-96.10575330317607,2.0813620601625544,-0.4104013420259416,1.8869793400923385,-0.4171840556206997
42,-97.45836401979676,-96.24449419752499,2.726037775561231,-2.0341135378939823,2.9056910005297545,-2.07424808535182
43,-96.97316278444418,-95.1267838986448,1.8018824677334209,-0.5042842939231255,1.9959018986047814,-1.4344638944010666
44,-97.68426911151373,-96.28897624649677,2.679888332892136,-1.9344982318144384,2.313518753318995,-2.2203418216685376
45,-97.33329134973776,-96.7713093594068,1.2045596888598487,-0.4594653880836954,2.00193607237016,-1.2185446970318614
46,-97.5071551234057,-96.24733036063645,2.7662270416780554,-1.7835983149363999,2.935823899063697,-2.039084138855328
47,-97.02309456714646,-97.28459380640899,1.5670420656023827,-0.8644100816096442,1.801279517311216,-1.121851392833048
48,-97.52181929976585,-96.26814635744029,2.6734710846896617,-2.091228258587433,3.017944003644148,-2.7225286216650684
49,-97.03623681014827,-97.34193785228531,1.8858441750759591,-0.565508591771223,1.7404666958119832,-1.3095215703815566
50,-97.09817853272706,-96.29754052504745,2.234652962809637,-2.152200547268317,3.269451550339119,-1.5510420532378038
51,-97.6673598723105,-97.52421060363164,1.899844266250021,-1.5564847355738158,1.7677895505243442,-1.8589502141374885
52,-96.88944045728057,-96.49554402264518,1.9409986913437018,-2.5378910666117105,3.3553356728519046,-1.2571894808468291
53,-97.91487021542608,-97.69422848546988,2.7204763219628685,-1.1520425359469733,1.6980408284497182,-2.1512947344996496
