,roll_bt,roll_bb,yaw_lt,yaw_lb,yaw_rt,yaw_rb
0,-98.6114352930349,-97.95376089286539,4.634983782924466,-3.018582214110258,2.505211450246746,-3.818810745916194
1,-98.75668206600642,-99.02404549228307,3.4290940160006707,-4.095625415515955,3.327053508314689,-4.095865821149479
2,-98.30924948553572,-97.70904111968584,4.419383974254826,-2.8274189863519013,2.707388461530858,-3.3423012583176566
3,-97.43807506233014,-98.77396999616874,3.353709763518165,-3.9942383187149,2.754075345098168,-4.644144242480378
4,-97.82434275290355,-97.56550354767506,4.327096605147574,-3.2701692529578876,2.654785347883073,-3.2391652324685136
5,-98.65604064808666,-98.684388342607,3.195843202228182,-4.034546550826876,3.4402077346262967,-4.560474367172322
6,-97.72002729612018,-97.50727975358228,4.680848012024372,-3.920833301949114,2.7473274554088754,-3.4287960491624583
7,-98.69351075640864,-96.4361754522249,3.506478064878028,-4.5215719451743395,4.122058877820583,-4.953863922285932
8,-97.5240250391159,-97.45361752124082,4.408114394446744,-3.1607922166499893,2.7053381267637224,-3.368874110898854
9,-98.65577755546116,-96.60144034926323,3.1714343189463814,-4.556482538399253,3.521963739198629,-5.011456462755072
10,-97.4952167073401,-97.4836719509155,4.471236991426639,-3.255810676811132,2.5303539021642245,-3.3508455726722732
11,-98.66465442182329,-98.63416690725121,3.415788021737179,-3.7322064622817286,3.743437427014678,-4.951129506014979
12,-97.65735478363987,-97.5168387275178,4.781988120855364,-3.2748084682512877,2.7185631740501837,-3.28290319262654
13,-98.7583489191656,-98.4444432509654,3.282844623587501,-4.787830464895743,3.624741218450626,-4.165071055043126
14,-97.6798284067892,-97.81229814857022,4.925688207286737,-3.5428237293836857,2.7966581270454474,-3.958940716322113
15,-98.77301565628372,-97.97615313422754,3.3075186745264147,-3.1872215553272802,2.4491672361479755,-4.860303729766911
16,-97.68260626360582,-97.78769548149347,4.948265468880753,-2.6396937348873464,2.8318555915963426,-3.7052301059182624
17,-98.72181131166515,-96.85421975552816,3.5132116892069467,-4.246777576311517,1.2675467006783987,-2.377137102591808
18,-99.06684658359727,-97.79599669129556,4.63421987369445,-2.675037266465884,2.8916384619205773,-3.5456660515542864
19,-97.93892153282492,-97.12005025540392,3.4472674347051084,-4.293840818729259,2.484135608901049,-5.005191548400684
20,-98.99994353733733,-97.64622391424342,4.760860014175111,-2.679357939302757,3.0600251535687706,-3.5485012830470466
21,-97.86173440508465,-97.75248167422903,3.761468452819069,-4.299545397485613,2.195299828562909,-3.6461634727649077
22,-98.99448642635733,-97.29002650421592,5.017011246476785,-2.7157892888537756,3.2338544593221115,-2.5812262811107516
23,-97.93526225217803,-98.43271978496081,3.7116669103548245,-4.328031849345321,2.0264315946648215,-3.8148024868901103
24,-99.00788294634769,-97.33480147901287,4.540643040477327,-2.649174198045938,3.4551360446020576,-3.085095423520953
25,-97.8937289090009,-98.19859855734622,4.155097443800772,-3.2638485324615814,2.1294554765250706,-4.128916128780743
26,-98.17711446246138,-97.28390568032232,3.3034981377117,-3.1920662046963666,2.8668193705197687,-2.7770925883711435
27,-97.95805936493454,-98.2994240326794,4.564177010749527,-3.1451403937527926,2.6751062709547777,-3.776406665061065
28,-98.77675200545751,-97.27658210561464,2.952102042567861,-4.013428141036154,2.7197406835581575,-3.539241375845471
29,-98.4292834532274,-97.95600952460907,4.640428996893515,-2.6713700442926633,2.971488179541512,-4.939306978736897
30,-97.61076544092771,-97.54008112835814,3.0558289281539928,-3.129910872414863,2.2028029543738796,-3.611128159382052
31,-98.25436828899936,-97.21866935355119,4.722417975036931,-2.932817681268945,3.478195684687343,-2.4850325606737327
32,-98.16153727869269,-97.81966388488517,3.090520044729809,-3.3726206517589787,2.0949077382678487,-3.8312730110034847
33,-97.6659234795057,-98.93809161237614,4.735034450028577,-3.2386103795837617,3.125499570139702,-4.215314651943502
34,-98.77615113238534,-97.76179651333352,3.707784496054466,-2.3523523188356186,2.388303174148266,-3.7427960722229936
35,-97.6440891824856,-98.32236218605524,4.465285669076583,-3.01372226585056,3.0122807306897976,-2.8719805044370332
36,-98.70136047637615,-97.52597397750515,3.5084323561735964,-3.6933032640370014,2.350918227369381,-2.8968356418105587
37,-97.64014189425946,-98.1220958824536,4.602355736193199,-2.717693168410199,3.4111273578248538,-4.362314609860367
38,-98.76323221566669,-97.44418768935931,3.323954540951011,-3.6034460142526004,2.10168043306021,-2.7322577357605393
39,-97.64038657502226,-98.31025853054182,4.371466357414322,-3.150450526780839,3.4075693376417684,-4.011804707543774
