,roll_bt,roll_bb,yaw_lt,yaw_lb,yaw_rt,yaw_rb
0,-99.6286200741372,-99.61009482881713,4.750139977490125,-6.752119707241617,3.123083062073894,-5.323584746089398
1,-100.91760602841713,-100.84606756828023,4.876478064642918,-6.628339385573658,3.308737879719733,-3.7839622063696003
2,-102.18578790354033,-100.34595773510948,6.511345667706212,-6.563014451726705,3.0538380312233877,-5.125787991983901
3,-101.10528755408426,-100.72634094036404,4.913770043907397,-6.4614139202293766,4.417955868488953,-4.7408427174886105
4,-101.1327057946827,-100.01275861598961,4.649346988064746,-7.5888450097397895,3.053067868898695,-5.411269165826386
5,-101.04159289207776,-100.752528148778,5.127152296340054,-6.262257542756896,3.06946727120237,-4.286026143366558
6,-102.0113537437987,-100.01657673863237,3.5617800452729838,-7.66859956395082,2.9811657298789007,-4.847146291100414
7,-100.860705243425,-100.08829424862674,5.14383178827427,-6.435954593451312,3.3691354129530278,-5.000952498488502
8,-100.06547003044611,-100.22546162547778,3.5709926019402634,-5.892309167619866,2.830675785893335,-4.582113753159036
9,-101.22366619530516,-100.28941378527269,5.0979065129934,-6.192767075997447,4.4682709981321675,-4.89119954572462
10,-100.37646327909805,-99.80678990321529,3.833704578029863,-6.592168185818216,2.8775883369438864,-4.6229646821204184
11,-101.39990316299941,-100.65571566742872,5.056783328877698,-6.486510051791457,3.2446074345930036,-4.630328388585006
12,-100.2850663565452,-99.6061148508198,5.353755705073444,-5.14813685010813,3.044400071065285,-5.745835716394436
13,-101.37025464591149,-100.56960417880704,4.9501578203418175,-6.759869801954433,3.118027590214152,-4.585981951737281
14,-100.33257348248137,-99.62708048365741,5.844531197323229,-5.63279169772569,3.3916951509856763,-3.385445184906153
15,-101.51281089947825,-100.69713722905989,4.868219401579448,-6.913687894292533,2.3052934631708095,-4.963810106753754
16,-100.37423936359298,-100.8604137779375,5.013424241140788,-5.401665701222755,3.7773357273846053,-4.487923821601844
17,-101.15457335323846,-100.18981229380505,5.035329729444101,-7.007588331479348,2.6034798406068322,-4.838359101638415
18,-101.42330220865217,-101.43060071096697,4.889158194619126,-5.379502367484954,3.7310951388504385,-4.57250927476761
19,-100.28586500942825,-100.32418930956567,5.2459652934374015,-6.958720867308459,2.2454097994878977,-4.532124789215711
20,-101.42568971320664,-101.3191125645808,4.866199919145182,-5.314553828405882,3.852500975945589,-3.671402224000749
21,-100.31130666581058,-100.41470669763834,5.402634039374478,-6.659863126615702,2.314063426030575,-4.9032526254788475
22,-101.5758925423504,-101.7091148554061,4.5108371984989315,-6.351346533975362,3.69024989413896,-4.273597511244615
23,-100.50459732465701,-100.68399406364212,5.495961781379952,-7.230919354212339,2.305800544540161,-4.612808163038863
24,-101.69264026064077,-101.94448659801405,4.499421862912832,-6.004733092425735,3.7106498158201804,-5.294444454719535
