,roll_bt,roll_bb,yaw_lt,yaw_lb,yaw_rt,yaw_rb
0,-95.24521894989327,-94.92893697813379,1.7972685820346488,-2.5410777872969454,2.3596129153345657,-2.960538365661342
1,-96.0378538239728,-95.82484094721809,3.269951684611622,-1.1313262306976977,1.6591683407492777,-2.5035820386306002
2,-95.34230430678876,-96.8449588745639,2.7268116782320178,-1.4913564199669802,2.0792460921031948,-2.6223531670164686
3,-95.33234688796725,-95.62209170797325,2.4886527492871786,-2.2884018995087376,2.0162836435343716,-4.22527471914176
4,-96.24790742812198,-95.89790863780628,3.039181302797102,-1.528596385507272,2.0927561856200145,-2.58834271572337
5,-95.07789963093454,-96.13341119760787,2.419284580650747,-1.677778530160236,1.340786170680553,-1.505965144325457
6,-95.8207893472677,-95.13959684597681,3.2111251229126507,-1.8196765635521845,2.68029745336273,-3.03841911845557
7,-95.4886227842893,-96.26893676744015,2.892352891900962,-3.0494943195142508,1.3570256439466233,-3.005630629098774
8,-96.71676424103002,-95.65759369784357,3.115060914720934,-1.3817185044703162,2.8806586284535745,-2.2289179003751083
9,-95.58904847410192,-95.76332665250236,3.6181780839312827,0.21295835707818925,1.416713863503864,-1.8487103318855103
10,-96.03188313219462,-95.95526502304651,2.2631407767084006,-1.368093792214704,2.8855814482794413,-2.8775302113985464
11,-95.82969394208094,-96.18947267630314,3.9166396053989976,-2.7427878615012724,1.4425466775912388,-2.059757621975455
12,-94.66234862073937,-96.21628774593712,2.3681931567298125,-1.32779044723135,2.944918612340244,-2.773879070728537
13,-95.67053979256895,-96.52908562544069,3.614143607294169,-2.6559925198115355,1.3936045354227486,-1.7634262615836893
14,-94.75216719501044,-95.41524252160643,2.8501192800678785,-1.7948946192275048,3.016408860990458,-2.4256544580430233
15,-95.32527416278695,-96.60070079017329,3.030788644617258,-1.323274609737129,1.4347568437717588,-2.7313895256327885
16,-95.77866595454816,-96.57606590853428,2.998811843908525,-2.2761664678807914,2.899945742411132,-3.143243318923132
17,-94.70822976558344,-96.63631300084454,2.7138999158788217,-0.6526833791776913,1.785381841525228,-3.1103333140234306
18,-95.94619692944184,-97.52674964010377,3.5914273127494223,-2.261867703322386,1.9999257337105365,-2.6652817907812354
19,-95.4116221277211,-96.58758960665901,2.938246900690337,-0.7101854506986361,1.8442138186102572,-3.383285361207711
20,-96.37662490944908,-97.33475854142789,3.4977475827481106,-2.235526838005206,1.9653520280252252,-2.141834545099298
21,-97.06167982232091,-96.54257576657511,2.315536033259832,-0.9792136971023323,1.701578173097279,-3.7333900354045646
22,-96.48961937977977,-97.6879165798328,3.5820621385606084,0.6148126390982238,3.1992535632458408,-2.123912625468166
23,-95.31481898899042,-96.57895669743363,2.3402545070843037,-1.0255216726278205,1.4950829724360772,-1.9640765147418189
24,-96.18873067413422,-95.66608373424233,2.8640780857719914,-2.178813586049072,2.712451670802466,-2.6011758834959466
25,-96.67506200047649,-96.83555375694354,3.3174009550449304,-0.5744166344790977,1.4171479226609747,-3.8135749258031755
26,-97.9075204799723,-97.70993147607692,3.1850948500135905,-1.2064953894569068,2.6302980013916435,-2.3563127236917754
27,-96.91382410859431,-96.77796592738842,3.368508942162595,-1.3861888496154529,1.3534918982322985,-0.9263343883182495
28,-96.46457626033303,-95.56911116137864,2.818975189392246,-0.9170913221633212,2.541081672198665,-2.6265039973442414
