,roll_bt,roll_bb,yaw_lt,yaw_lb,yaw_rt,yaw_rb
0,-100.49637021604764,-100.37672793726964,3.610253704976432,-1.923243555769227,3.603906433883699,-0.6452399675670294
1,-100.50587306993845,-100.3731805812204,3.684098659357477,-1.8137014310062245,3.7647154609100166,-0.6671851109877659
2,-100.51756279334548,-100.38364665635588,3.7696901560816873,-1.7177197802578985,3.9283352858733,-0.707263924901841
3,-100.53353120372344,-100.40972952306558,3.8666371932658254,-1.6368461141050052,4.093800424061548,-0.7645863130398168
4,-100.55622387113748,-100.452995822217,3.974499931971763,-1.5723211069787462,4.260055290731161,-0.8380407922402858
5,-100.5883313978161,-100.51491266311815,4.092772839717517,-1.5250374598638683,4.425938924972032,-0.9263313724934544
6,-100.63266336832872,-100.59677575453198,4.220862903921453,-1.4955094388946055,4.590171884767979,-1.0280144192603609
7,-100.6920078281234,-100.69962874589535,4.3580637980985815,-1.483853547165222,4.751347236391855,-1.141533832152167
8,-100.76897983548491,-100.82417504985035,4.5035268472619645,-1.489780981133446,4.907927580693121,-1.2652539168618964
9,-100.8658626131873,-100.97068396304536,4.656229787732265,-1.512604556536562,5.058248724917136,-1.397489832972666
10,-100.98444483770596,-101.13889318497344,4.814944580484017,-1.5512650474210532,5.200529818013759,-1.5365351399601126
11,-101.12585788802132,-101.32791000590424,4.978205718326168,-1.6043814919678558,5.332890323070207,-1.6806857482452435
12,-101.29041733478964,-101.5361138080563,5.144280577394233,-1.6703252558002433,5.453375101481864,-1.828259862657445
13,-101.47747333090652,-101.7610627887351,5.3111434009366985,-1.7473077153832914,5.559988908098234,-1.9776139972122573
14,-101.68527479380488,-101.99940849115842,5.47645451017045,-1.833462060895112,5.650739774974934,-2.127155532105121
15,-101.91085247684433,-102.24682334253164,5.637546507233672,-1.9269033229731192,5.723687791394823,-2.2753524438018387
16,-102.14992624536758,-102.49794726916824,5.791419386078381,-2.0257652888727806,5.776993783060654,-2.420741052752715
17,-102.39684199771676,-102.7463588203118,5.93474607345139,-2.128221844019771,5.808962360962957,-2.5619328219709137
18,-102.64454364703012,-102.98457584499268,6.063889171376823,-2.232499117198332,5.8180757047165566,-2.697621259419936
19,-102.88458540437271,-103.2040902231892,6.17492936736376,-2.3368827717287246,5.803017511124391,-2.8265899818374
20,-103.10718900030572,-103.39543724496517,6.263706154508505,-2.439725259940229,5.762689292846841,-2.9477222816091464
21,-103.30134890893346,-103.54829552461968,6.325871348308397,-2.539455604336628,5.696222105548569,-3.0600110776046288
22,-103.45498565204488,-103.6516165105633,6.356955155972567,-2.634588719016265,5.602984536004525,-3.162567856879731
23,-103.5551427477768,-103.69379190473656,6.352443883075302,-2.7237301169150987,5.482584395534099,-3.2546304654061484
24,-103.58821962989582,-103.66286978352818,6.307868059718086,-2.8055761358009006,5.334861616564699,-3.335570257176259
25,-103.54023612239214,-103.54682176062704,6.218899608523238,-2.8789120088227045,5.159873223492686,-3.404898707237701
26,-103.39713023444811,-103.33384943398585,6.081456488412002,-2.9426088072442544,4.957873679976168,-3.462273485096553
27,-103.14508818019824,-103.0127065891582,5.891812894301967,-2.9956194441131925,4.729293967015432,-3.507504065388434
28,-102.7708947230658,-102.57301410951608,5.646712451231637,-3.036973575409095,4.474721549618309,-3.5405566462118103
29,-102.26228682351028,-102.00555524137542,5.343480810708073,-3.06577042792047,4.194881619059781,-3.561558002552467
30,-101.60829678804215,-101.30254650503016,4.980132854372528,-3.0811684524598646,3.890618141490253,-3.5707977827629915
31,-100.7995754515098,-100.45788014688236,4.555468977091479,-3.0823712203689277,3.562872099338617,-3.568728088780813
32,-99.82868825265469,-99.46733251561363,4.069155032413097,-3.068609298243363,3.212654872493048,-3.555958684636283
33,-98.69037739310642,-98.3287317429044,3.521781458165256,-3.0391179960864823,2.8410166087140785,-3.533246305159961
34,-97.38178246043732,-97.04207792526338,2.91489768500554,-2.9931112022020963,2.4490103714590674,-3.501476524248258
35,-95.9026115603212,-95.60960946346782,2.251016109958154,-2.929752475903352,2.0376522179270014,-3.4616363336033857
36,-94.25525521155436,-94.0358097000899,1.533577352110363,-2.8481255867613107,1.6078781162198186,-3.4147755993331352
37,-92.4448353049484,-92.32734882126702,0.7668699379520619,-2.747205359926165,1.1605036342380697,-3.361956207118501
38,-90.47918152837856,-90.4929585886088,-0.0440949909184599,-2.6258254567248174,0.6961976019375633,-3.3041887040159503
39,-88.36872730651443,-88.54324287175743,-0.8937394373147359,-2.48263645917944,0.2154765421727292,-3.2423571476226694
40,-86.12631482452016,-86.4904348098766,-1.7760767832954876,-2.3160491002546992,-0.2812848845420788,-3.1771350421779
41,-83.76689993712705,-84.34811801606908,-2.68484963044658,-2.124164263636272,-0.7938356813325043,-3.108899436572859
42,-81.30716424792308,-82.1309298791267,-3.613649188375503,-1.904702834919068,-1.3220266112697885,-3.037653409400312
43,-78.76506597517246,-79.85426024232503,-4.5560352183189,-1.6549593151099529,-1.8657854125734623,-2.962967400526528
44,-76.15937103768512,-77.53395161339631,-5.505667371183039,-1.3718060814950508,-2.425085241832793,-2.883946144404566
45,-73.50919672288943,-75.18600054357793,-6.456439367303713,-1.051768116561117,-2.9999024023918315,-2.799220534824883
46,-70.83358197209178,-72.82625828600156,-7.40260002045043,-0.6911683928183645,-3.590168819725714,-2.7069609391279705
47,-68.1510812947004,-70.4701338232654,-8.338853246705854,-0.2863194044198966,-4.195726934556212,-2.6049134933175084
48,-65.47938029153062,-68.13231039381294,-9.26043667555764,0.1662721636535096,-4.816288952700903,-2.4904629490610275
49,-62.83494829098442,-65.82649215157905,-10.16317815218886,0.6697105456157147,-5.451403163381868,-2.360720907077128
50,-60.23274909841265,-63.56519691005417,-11.043528153077313,1.2265377529814143,-6.1004291926783205,-2.2126331855647203
51,-57.68601758349651,-61.35960529883884,-11.89856647570585,1.8385905641161435,-6.762515660346327,-2.043093304061512
52,-55.20610171987487,-59.21946936741474,-12.725986395532482,2.506893817408855,-7.436571914053836,-1.8490430803319025
53,-52.80237321523349,-57.153077258360405,-13.524067558584818,3.231588203133532,-8.121233506681802,-1.6275520892788398
54,-50.482211125487424,-55.16726692889928,-14.29164616352388,4.011883589226578,-8.814825244386848,-1.3758895690911312
55,-48.25105838396384,-53.267480819219095,-15.0280768071388,4.846033181192283,-9.515321510542078,-1.0916047748890023
56,-46.11254581935312,-51.45785258008335,-15.733173271108564,5.731332414146807,-10.2203052254468,-0.7726146681720991
57,-44.06867229049136,-49.74131598605793,-16.40712569871448,6.664147512484103,-10.926938071776474,-0.4172921802697351
58,-42.12002531858434,-48.11972720678931,-17.05040744159306,7.639972683288153,-11.631956996624194,-0.0245566931822551
59,-40.26602812967152,-46.59399497722392,-17.663685380266003,8.653508029861237,-12.331701316254184,0.4060337509920305
60,-38.50519956201551,-45.16421322303695,-18.24773191858331,9.698746927329523,-13.022166649339685,0.87420249179252
61,-36.83541044329616,-43.82978439876084,-18.803327190690528,10.769064588174368,-13.699081106193336,1.3789042227220287
62,-35.25412799818193,-42.58952168917644,-19.331150609393227,11.85730863361914,-14.35800058601445,1.918311383648141
63,-33.758654295943785,-41.44173426398556,-19.831679337818365,12.95589994258694,-14.994419855136284,2.489830316937337
64,-32.346360509435016,-40.38431604514056,-20.305112990112573,14.05694867235696,-15.603891892861425,3.0901343384046496
65,-31.014899653841567,-39.41485700173839,-20.751327885218867,15.152376537402926,-16.182142963705044,3.715202513686396
66,-29.76237403726464,-38.530781471740056,-21.16985240873936,16.23402324180127,-16.725169773635443,4.360361042435724
67,-28.587444310272804,-37.72949952681929,-21.55985802744365,17.293719263660172,-17.2293084424661,5.02033281506692
68,-27.489380197469178,-37.00854239679597,-21.920170072446005,18.323328822338475,-17.69127299692273,5.689303582349666
69,-26.46806128247596,-36.36565489446464,-22.249305175276657,19.31477828971052,-18.10816920294984,6.361010759986741
70,-25.52394107454453,-35.798835110618306,-22.545534963889683,20.260076320526544,-18.477486615636465,7.028854500694216
71,-24.657991031926557,-35.30632597079898,-22.806967522864028,21.15132913338252,-18.79706240135224,7.686022997862993
72,-23.87163970863761,-34.88657044244765,-23.03163540770244,21.980768462387367,-19.06501686480079,8.325620090846476
73,-23.166714967123603,-34.53815332807866,-23.217580894370908,22.740814077721023,-19.279679908960688,8.940782710392373
74,-22.54538996037112,-34.25976165852129,-23.36293299809253,23.42417038761648,-19.43953220335287,9.524780615633976
